what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1474204293312
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1474204293317
executed,command,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1474204293530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204293552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204293874
error,log,,,"An error occurred while collecting items to be installed",1474204431081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204450007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204450138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204457970
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204459945
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1474204460737
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1474204460746
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1474204460786
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1474204460787
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1474204460909
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1474204460911
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1474204461116
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1474204471756
started,bundle,org.eclipse.pde,3.6.0.v201006080911,"org.eclipse.pde",1474204471818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204471943
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1474204473256
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204484166
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204484458
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204485835
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204492702
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204492723
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204518083
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204518230
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204518241
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204520603
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204525884
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204526214
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204526271
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204526283
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1474204531022
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1474204531063
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204531083
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1474204533765
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204533838
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1474204533839
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204535874
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204539039
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204539095
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204539106
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204555432
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204555488
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204555500
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204560807
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204560966
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204561006
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204565929
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204565943
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204568166
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204568221
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204568235
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204570306
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204570319
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474204631590
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204632791
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204769066
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204769526
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204775924
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204776843
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204790387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204820350
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204821789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204824139
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204833852
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204834437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204834950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204835731
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204839962
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474204841842
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474204847512
opened,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1474205244433
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1474205244444
error,log,,,"Unable to read repository at http://releases.obeonetwork.com/sirius_4_0/content.jar.",1474205247891
executed,command,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1474205279412
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205279423
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474205280240
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474205283731
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205292709
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1474205296081
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1474205296121
opened,view,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.violationOutline",1474205296831
opened,view,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.violationOverview",1474205296884
activated,perspective,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.pmdPerspective",1474205296932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205297025
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474205300886
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474205300901
activated,view,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.violationOverview",1474205304383
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474205310306
activated,view,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.violationOverview",1474205310322
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474205313042
activated,view,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.violationOverview",1474205313058
activated,view,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.violationOutline",1474205325062
activated,view,net.sourceforge.pmd.eclipse.plugin,4.0.10.v20160626-1043,"net.sourceforge.pmd.eclipse.ui.views.violationOverview",1474205325081
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474205326567
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474205328802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205334752
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205381445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205384274
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205384992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205385587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205407783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205409424
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205414439
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205430862
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1474205477953
executed,command,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1474205624997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205625012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205625459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205673982
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1474205690623
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205693202
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205695329
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1474205697501
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1474205698321
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474205698506
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1474205699048
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1474205699050
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205706213
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205707333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205708273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205712065
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474205714036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206118893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206152101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206344105
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206344841
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206345808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206349016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206938251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206972626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474206973959
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474206976947
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474206978698
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474206978768
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474206980015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474207220351
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474207226662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474207282315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474207340185
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474207341909
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474208997709
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209012542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209018668
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209020839
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209029202
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474209031206
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209034481
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474209034499
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209044306
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474209146628
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209149105
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474209149132
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209151127
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209152195
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209172843
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209175006
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209184584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474209184591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209191177
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209206531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209214910
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209220022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209231573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209233724
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209278883
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209324930
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474209335310
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209337282
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474209337300
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209339300
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209342004
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474209346098
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1474209346228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474209346788
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209346796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1474209346969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209348863
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474209350637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209350647
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209353669
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209355127
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209356196
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209479968
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474209488312
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1474209522379
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1474209522398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209531680
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209764218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209764276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209766262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209777126
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209796179
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209847846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209878276
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474209878923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211062160
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211069329
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1474211108098
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1474211191225
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1474211222968
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211222990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211223304
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211240478
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211240637
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211286697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211286818
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211359253
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211359360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211365022
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211365125
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211390047
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211390175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211500532
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211500663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211631440
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211631692
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211771973
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474211772101
error,log,,,"An error occurred while collecting items to be installed",1474212042748
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212145701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212145830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212176029
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212176156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212179153
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212179285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212180814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212184523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212325643
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474212332913
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212346829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212421295
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212422122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212468833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212469587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212532704
